metric_month,marketing_year,factor_key,factor_name,value,unit,method,source_name,source_url,monthly_source_status
2022-01-01,2021/22,population_trend,Population / consumption trend,1406.63,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-01-01,2021/22,poultry_demand_cycle,Poultry demand cycle,102.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-01-01,2021/22,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-01-01,2021/22,seed_use,Seed use,0.01348,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-01-01,2021/22,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-01-01,2021/22,total_demand_monthly,Total demand monthly,2.753964,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-02-01,2021/22,domestic_other_use,Domestic other use,0.668777,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-02-01,2021/22,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-02-01,2021/22,exports,Exports,0.045495,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-02-01,2021/22,feed_use,Feed use,1.641864,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-02-01,2021/22,industrial_use,Industrial use,0.337,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-02-01,2021/22,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-02-01,2021/22,population_trend,Population / consumption trend,1408.463333,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-02-01,2021/22,poultry_demand_cycle,Poultry demand cycle,101.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-02-01,2021/22,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-02-01,2021/22,seed_use,Seed use,0.01348,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-02-01,2021/22,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-02-01,2021/22,total_demand_monthly,Total demand monthly,2.706616,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-03-01,2021/22,domestic_other_use,Domestic other use,0.668777,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-03-01,2021/22,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-03-01,2021/22,exports,Exports,0.04044,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-03-01,2021/22,feed_use,Feed use,1.602772,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-03-01,2021/22,industrial_use,Industrial use,0.337,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-03-01,2021/22,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-03-01,2021/22,population_trend,Population / consumption trend,1410.296667,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-03-01,2021/22,poultry_demand_cycle,Poultry demand cycle,99.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-03-01,2021/22,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-03-01,2021/22,seed_use,Seed use,0.01348,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-03-01,2021/22,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-03-01,2021/22,total_demand_monthly,Total demand monthly,2.662469,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-04-01,2022/23,domestic_other_use,Domestic other use,0.749704,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-04-01,2022/23,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-04-01,2022/23,exports,Exports,0.040005,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-04-01,2022/23,feed_use,Feed use,1.733691,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-04-01,2022/23,industrial_use,Industrial use,0.37837,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-04-01,2022/23,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-04-01,2022/23,population_trend,Population / consumption trend,1412.13,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-04-01,2022/23,poultry_demand_cycle,Poultry demand cycle,97.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-04-01,2022/23,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-04-01,2022/23,seed_use,Seed use,0.03048,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-04-01,2022/23,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-04-01,2022/23,total_demand_monthly,Total demand monthly,2.93225,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-05-01,2022/23,domestic_other_use,Domestic other use,0.749704,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-05-01,2022/23,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-05-01,2022/23,exports,Exports,0.040005,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-05-01,2022/23,feed_use,Feed use,1.733691,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-05-01,2022/23,industrial_use,Industrial use,0.37837,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-05-01,2022/23,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-05-01,2022/23,population_trend,Population / consumption trend,1413.963333,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-05-01,2022/23,poultry_demand_cycle,Poultry demand cycle,96.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-05-01,2022/23,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-05-01,2022/23,seed_use,Seed use,0.06096,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-05-01,2022/23,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-05-01,2022/23,total_demand_monthly,Total demand monthly,2.96273,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-06-01,2022/23,domestic_other_use,Domestic other use,0.749704,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-06-01,2022/23,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-06-01,2022/23,exports,Exports,0.040005,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-06-01,2022/23,feed_use,Feed use,1.733691,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-06-01,2022/23,industrial_use,Industrial use,0.37837,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-06-01,2022/23,policy_changes,Policy changes,0.0,policy_index,curated_event_series,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-06-01,2022/23,population_trend,Population / consumption trend,1415.796667,million_people,annual_population_to_monthly_interpolation,Interpolated population trend,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,annual_only
2022-06-01,2022/23,poultry_demand_cycle,Poultry demand cycle,98.0,index_100,curated_monthly_poultry_cycle,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-06-01,2022/23,retail_price_pressure,Retail / mandi price pressure,100.0,index_100,monthly_national_maize_price_index,Local maize support store,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db,available
2022-06-01,2022/23,seed_use,Seed use,0.28956,million_tonnes,annual_seed_to_monthly_sowing_proxy,Derived sowing proxy,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,not_found_cleanly
2022-06-01,2022/23,substitution_effect,Substitution effect,100.0,index_100,monthly_maize_vs_wheat_ratio_index,Local maize vs wheat support stores,D:\ncel2\ncel-commodity-pricing\backend\data\maize_model_support.db | D:\ncel2\ncel-commodity-pricing\backend\data\wheat_model_support.db,available
2022-06-01,2022/23,total_demand_monthly,Total demand monthly,3.19133,million_tonnes,feed_plus_industrial_plus_exports_plus_seed_plus_domestic_other_use,Derived inside Maize demand store,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,derived
2022-07-01,2022/23,domestic_other_use,Domestic other use,0.768215,million_tonnes,annual_total_demand_to_monthly_other_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
2022-07-01,2022/23,ethanol_demand_signal,Ethanol demand signal,52.0,index_100,curated_step_signal,Curated Maize demand profile,D:\ncel2\ncel-commodity-pricing\SnD\demand\maize\build_maize_demand_store.py,curated
2022-07-01,2022/23,exports,Exports,0.040005,million_tonnes,annual_exports_to_monthly_proxy,APEDA Product Page + proxy,https://apeda.gov.in/,partially_available
2022-07-01,2022/23,feed_use,Feed use,1.799528,million_tonnes,annual_total_demand_to_monthly_feed_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,mixed
2022-07-01,2022/23,industrial_use,Industrial use,0.37837,million_tonnes,annual_total_demand_to_monthly_industrial_proxy,Local maize supply-demand balance,D:\ncel2\ncel-commodity-pricing\SnD\supply\maize\maize_supply_factors.db,not_found_cleanly
