state,date,modal_price,normalized_price_per_kg,arrival_quantity,market_count,variety_count,record_count,price_lag_1,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_7,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_30,arrival_lag_1,arrival_rolling_mean_7,arrival_rolling_mean_30,arrival_momentum_7,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,shortwave_radiation_sum,et0_fao_evapotranspiration,relative_humidity_2m_mean,soil_moisture_0_to_7cm_mean,soil_moisture_7_to_28cm_mean,soil_temperature_0_to_7cm_mean,precipitation_rolling_sum_7,temp_rolling_mean_7,humidity_rolling_mean_7,soil_moisture_rolling_mean_7,year,month,day,iso_week,day_of_year,quarter,is_weekend,month_sin,month_cos,day_of_year_sin,day_of_year_cos,is_rabi_sowing_window,is_rabi_growth_window,is_rabi_harvest_window,is_procurement_window,target_next_day_price,target_next_7d_avg_price,created_at,wheat_yield_kg_per_hectare,wheat_production_million_tonnes,wheat_area_million_hectare,cpi_inflation_rate,policy_repo_rate,government_buffer_wheat_stock,government_buffer_wheat_stock_norm,wheat_central_pool_exports,global_wheat_benchmark_srw_usd_mt,global_wheat_benchmark_hrw_usd_mt,global_wheat_benchmark_avg_usd_mt,wheat_driver_composite_score,wheat_driver_domestic_score,wheat_driver_weather_score,wheat_driver_global_score,wheat_driver_policy_score,wheat_driver_price_adjustment_pct,msp_inr_quintal,cost_of_production_inr_quintal,margin_over_cost_percent,procurement_actual_lmt,procurement_estimated_lmt,progressive_area_sown_lakh_hectare,final_area_previous_season_lakh_hectare
Bihar,2024-12-15,2900.0,29.0,30.0,2,1,2,2883.0148619957536,2940.4958677685954,2900.0,2850.0,2877.8116469517745,2873.6086291072506,43.92862572249829,43.78173294627079,188.4,96.41428571428573,75.22,-6.299999999999997,16.1,22.0,10.0,0.0,0.0,9.6,12.29,2.54,63.0,0.071,0.219,17.3,0.0,16.9,65.85714285714286,0.095,2024,12,15,50,350,4,1,-2.4492935982947064e-16,1.0,-0.27123391067291097,0.9625134626077079,1,0,0,0,2900.0,2877.8116469517745,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Maharashtra,2024-12-15,3047.19068255688,30.471906825568794,92.30000000000001,9,4,9,3371.9709943424273,3271.7035294117645,3080.547263681592,4013.583333333333,3580.020672183724,3640.8166060379217,434.8767736785594,374.75115836817446,1769.31,936.9642857142859,816.6693333333333,7.300000000000011,19.0,25.6,12.3,0.0,0.0,10.6,17.27,3.84,38.0,0.156,0.309,21.6,0.0,20.314285714285717,41.42857142857143,0.157,2024,12,15,50,350,4,1,-2.4492935982947064e-16,1.0,-0.27123391067291097,0.9625134626077079,1,0,0,0,3241.652427669091,3576.6806127576483,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Chattisgarh,2024-12-15,2500.0,25.0,13.8,1,1,1,2793.777777777778,2610.0913242009133,2500.0,2760.0652173913045,2560.218420496754,2592.605976381719,135.49069073313203,179.21742226774504,4.5,16.128571428571426,29.153333333333332,-8.099999999999998,18.3,25.6,11.9,0.0,0.0,10.4,17.13,3.6,42.0,0.084,0.193,20.7,3.2000000000000073,20.571428571428573,55.285714285714285,0.09085714285714286,2024,12,15,50,350,4,1,-2.4492935982947064e-16,1.0,-0.27123391067291097,0.9625134626077079,1,0,0,0,2514.502564102564,2558.71878679712,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Chattisgarh,2024-12-16,2514.502564102564,25.145025641025644,19.5,4,2,4,2500.0,2525.0,2653.5,2861.4969325153374,2558.71878679712,2581.039497434627,136.00258804338,172.33007047891297,13.8,18.057142857142857,28.716666666666665,13.5,18.5,26.2,12.0,0.0,0.0,8.5,16.92,3.41,48.0,0.084,0.193,20.9,2.4000000000000075,19.8,51.285714285714285,0.09028571428571429,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2614.0,2563.136854024011,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Punjab,2024-12-16,3060.0,30.600000000000005,2.15,1,1,1,2980.0,3000.0,2600.0,2550.0,2993.1349662995235,2593.449052549221,41.09944446396429,288.33674863079676,9.65,24.63571428571429,50.69500000000389,-6.35,10.1,17.3,3.5,0.0,0.0,8.7,10.29,1.54,82.0,0.138,0.238,11.1,0.0,12.185714285714285,72.71428571428571,0.17114285714285712,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,3000.0,3004.563537728095,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Karnataka,2024-12-16,3826.958525345622,38.26958525345622,217.0,5,4,5,2800.0,3667.464114832536,3314.285714285714,3309.0476190476193,3275.8201909294417,3303.637830203575,393.58969965233996,456.69929706040665,2.0,55.42857142857143,41.0,8.0,20.9,27.0,15.9,0.0,0.0,14.7,19.96,4.66,54.0,0.155,0.206,22.3,6.1000000000000005,22.599999999999998,67.14285714285714,0.1717142857142857,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,3587.0531400966183,3282.557265654491,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
NCT of Delhi,2024-12-16,3057.2511210762336,30.572511210762332,44.599999999999994,2,3,3,2967.251506024096,2922.0903614457834,2973.1551499348107,2860.9364161849708,2978.924853421303,2987.465557539093,94.33477027411783,89.75770353980559,33.2,37.4,41.38,11.399999999999999,14.2,21.0,7.0,0.0,0.0,5.9,12.47,2.01,67.0,0.079,0.159,14.9,1.5,14.785714285714286,54.714285714285715,0.08171428571428571,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2956.536312849162,2973.5546852512057,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Uttar Pradesh,2024-12-16,2762.1174469343987,27.621174469343984,14737.89,120,3,120,2761.1067544465864,2765.2367215501563,2764.9531938561263,2758.9844951545692,2770.816726373858,2768.3702433142744,7.159995540502476,11.296525077221283,5498.6,13646.985714285713,14395.954666666665,12.149999999999636,16.0,22.9,9.4,0.0,0.0,6.5,13.0,2.37,66.0,0.088,0.165,17.5,0.0,15.200000000000001,58.857142857142854,0.088,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2769.1523406745955,2770.3612660872427,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Rajasthan,2024-12-16,2866.076110141556,28.660761101415556,1031.4,64,6,65,2721.315789473684,2862.6203676031078,2825.5893523228215,2834.358842329545,2813.611961896822,2824.844036515925,49.58449453146871,55.238986431749815,30.4,905.8142857142857,1031.623,-307.0,14.8,22.4,8.1,0.0,0.0,7.2,14.36,2.55,53.0,0.096,0.185,16.1,0.0,15.12857142857143,39.857142857142854,0.09585714285714286,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2843.8371352785143,2813.807056625671,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Gujarat,2024-12-16,2955.4366097660754,29.554366097660758,1075.56,64,18,72,3005.0587467362925,2968.2512887686976,2953.241086164481,3031.550802139038,2965.7467281124527,2947.0511419133636,19.732027681353273,89.34117486499892,76.6,832.732857142857,1135.6963333333333,-344.4000000000001,19.8,27.6,13.6,0.0,0.0,14.3,15.99,4.05,41.0,0.114,0.182,21.1,0.0,18.914285714285715,39.142857142857146,0.114,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2973.4714331627483,2969.8320730768437,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Madhya Pradesh,2024-12-16,2843.8628726814272,28.438628726814272,11704.340001,167,13,237,2714.568959271129,2839.606510419755,2785.036729273665,2817.369362441156,2796.1422177337013,2783.2740889154693,54.162864103923404,68.81181321962015,1705.739998,7814.204285142858,9645.0939997,963.2800029999999,16.3,24.6,9.3,0.0,0.0,10.3,16.31,3.35,52.0,0.154,0.294,18.4,0.0,15.785714285714286,48.0,0.154,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2839.804750557884,2800.668489832169,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Maharashtra,2024-12-16,3241.652427669091,32.41652427669091,520.87,58,4,60,3047.19068255688,3265.032843651626,3739.480388057206,3758.732664519304,3576.6806127576483,3623.580598142915,437.77933834756635,380.9801305186737,92.30000000000001,943.3028571428571,804.2276666666668,44.370000000000005,19.7,26.8,13.3,0.0,0.0,9.4,17.04,3.62,41.0,0.156,0.308,22.2,0.0,19.785714285714285,40.0,0.15614285714285714,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,3277.72159548751,3466.094079664392,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
West Bengal,2024-12-16,2516.264327891629,25.162643278916292,57.58,9,4,10,2561.4754098360654,2519.6032584100167,2482.200386597938,2512.2734221445726,2559.6461508121815,2529.645186836011,33.12039090784994,29.92804034399726,44.53,52.63285714285714,57.48166666666666,-8.709999999999994,18.5,25.8,12.2,0.0,0.0,8.6,14.38,2.83,69.0,0.101,0.133,20.6,0.0,18.257142857142856,62.42857142857143,0.12228571428571429,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2534.4165316045382,2556.4955578674576,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Bihar,2024-12-16,2900.0,29.0,220.0,3,1,3,2900.0,2900.0,2857.3863636363635,2840.677966101695,2877.8116469517745,2875.5860302371943,43.92862572249829,43.58231865788695,30.0,124.41428571428573,76.65333333333334,196.0,17.5,23.7,12.0,0.0,0.0,8.6,12.1,2.49,64.0,0.065,0.217,18.8,0.0,16.82857142857143,65.57142857142857,0.08914285714285716,2024,12,16,51,351,4,0,-2.4492935982947064e-16,1.0,-0.25467112024122895,0.9670277247913203,1,0,0,0,2891.812865497076,2876.6420563085,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Bihar,2024-12-17,2891.812865497076,28.91812865497076,171.0,4,1,4,2900.0,2900.0,2900.0,2850.0,2876.6420563085,2876.97979242043,43.34451226521207,43.404085512803654,220.0,145.27142857142857,81.35333333333332,146.0,18.0,24.0,12.4,0.0,0.0,7.3,11.97,2.29,70.0,0.058,0.215,19.3,0.0,16.7,65.28571428571429,0.08185714285714286,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2941.4364640883978,2885.180598797318,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Gujarat,2024-12-17,2973.4714331627483,29.73471433162748,1213.47,64,19,73,2955.4366097660754,2944.8740184120097,2964.4445984121758,2826.732673267327,2969.832073076844,2951.9424339098778,17.527541432625647,86.4984105957249,1075.56,845.6314285714285,1175.8086666666668,90.28999999999996,19.2,27.7,11.5,0.0,0.0,12.7,15.63,3.74,47.0,0.114,0.182,20.9,0.0,19.02857142857143,40.42857142857143,0.114,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2985.8061316848657,2974.7181516048195,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Madhya Pradesh,2024-12-17,2839.804750557884,28.39804750557884,11227.989997,175,11,244,2843.8628726814272,2808.120845868607,2763.400680479219,2714.3907296083958,2800.6684898321696,2787.454556280452,56.599785562761106,68.2903064795855,11704.340001,9336.528570428572,9929.071999666667,10656.269997000001,17.4,26.0,10.2,0.0,0.0,10.1,16.12,3.29,52.0,0.154,0.294,19.3,0.0,16.057142857142857,49.142857142857146,0.154,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2839.8261306867994,2801.0864424604224,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Chattisgarh,2024-12-17,2614.0,26.140000000000004,0.5,2,2,2,2514.502564102564,2583.073529411765,2534.138181818182,2772.431818181818,2563.136854024011,2575.7584368285666,137.42055131735273,168.6508972139831,19.5,16.185714285714287,24.626666666666665,-13.1,18.8,26.5,11.9,0.0,0.0,6.5,16.89,3.26,56.0,0.084,0.192,21.1,0.0,19.057142857142857,49.57142857142857,0.08742857142857142,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2702.7058823529414,2591.622628538595,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
West Bengal,2024-12-17,2534.4165316045382,25.34416531604538,61.7,10,4,11,2516.264327891629,2556.4706822176067,2516.610687022901,2501.093018068258,2556.495557867457,2530.7559706205534,34.493304172880165,29.446306797992808,57.58,52.50571428571429,58.044,-0.8900000000000006,19.4,27.0,12.4,0.0,0.0,8.5,14.26,2.76,69.0,0.087,0.134,21.0,0.0,18.157142857142855,62.142857142857146,0.1182857142857143,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2531.1170644585163,2554.016828991976,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Maharashtra,2024-12-17,3277.72159548751,32.777215954875096,496.4,66,4,67,3241.652427669091,4051.827327140299,3934.340507262782,3121.198438516591,3466.094079664392,3628.798036708612,393.2579558872254,374.88590913181895,520.87,796.3071428571428,818.2126666666666,-1028.9700000000003,19.8,27.5,12.4,0.0,0.0,8.9,17.18,3.66,46.0,0.156,0.308,22.4,0.0,19.657142857142855,41.714285714285715,0.156,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,3988.1217270782495,3461.6893939322317,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Karnataka,2024-12-17,3587.0531400966183,35.870531400966186,207.0,4,3,4,3826.958525345622,3539.8936170212764,3650.0,3408.4444444444443,3282.557265654491,3309.591453391981,399.226453507901,459.2696463145051,217.0,78.28571428571429,47.6,160.0,20.7,27.9,14.6,0.0,0.0,12.9,20.16,4.47,48.0,0.144,0.202,21.7,1.7,22.285714285714285,62.0,0.16599999999999998,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,3200.0,3258.3991023891845,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Punjab,2024-12-17,3000.0,30.0,11.9,1,1,1,3060.0,2920.0,2600.0,2280.0,3004.563537728095,2617.449052549221,25.557470171064573,291.2966080539003,2.15,24.87857142857143,49.34333333333721,1.700000000000001,10.5,18.0,4.1,0.0,0.0,7.7,11.25,1.7,78.0,0.136,0.237,11.0,0.0,11.285714285714286,73.0,0.16314285714285717,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2941.0,2997.285714285714,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Rajasthan,2024-12-17,2843.8371352785143,28.438371352785136,754.0,60,7,61,2866.076110141556,2842.471472176568,2840.333977619532,2879.1469194312795,2813.807056625671,2823.667043710833,49.71947292282559,54.412029090936215,1031.4,831.0,1056.4046666666666,-523.7,14.8,22.1,8.1,0.0,0.0,8.0,13.96,2.53,60.0,0.096,0.185,16.0,0.0,15.085714285714287,41.142857142857146,0.09585714285714285,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2827.3005925925922,2814.6163277327655,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Uttar Pradesh,2024-12-17,2769.1523406745955,27.69152340674595,15445.119999999999,119,3,119,2762.1174469343987,2772.3405626808994,2785.123513722919,2735.695468987429,2770.3612660872427,2769.4854723705134,7.148300625516568,9.462068756306712,14737.89,13701.488571428572,14862.532000000001,381.5199999999986,16.6,23.5,9.9,0.0,0.0,7.0,12.9,2.32,68.0,0.088,0.165,18.0,0.0,15.214285714285714,60.42857142857143,0.088,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2778.983977539416,2771.626009154645,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Uttrakhand,2024-12-17,2325.0,23.25,11.9,1,1,1,2330.0,2325.0,2335.0,2320.0,2326.4285714285716,2342.8235240952968,2.43975018237816,59.16289997644599,12.3,7.599999999999996,8.113333333333333,10.3,13.1,19.8,8.5,0.0,0.0,6.4,11.91,1.97,63.0,0.209,0.289,11.5,0.0,14.599999999999998,69.14285714285714,0.2862857142857143,2024,12,17,51,352,4,0,-2.4492935982947064e-16,1.0,-0.23803327706148678,0.9712569994658311,1,0,0,0,2325.0,2326.4285714285716,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Gujarat,2024-12-18,2985.8061316848657,29.858061316848655,1038.54,63,18,71,2973.4714331627483,2951.6035819890353,2934.591014841925,3019.5863743928257,2974.7181516048195,2950.8164258196125,16.32515732153665,85.8045667437439,1213.47,858.2357142857143,1156.9,88.23000000000002,20.4,28.2,14.6,0.0,0.0,13.4,15.56,3.58,49.0,0.114,0.181,21.6,0.0,19.24285714285714,41.42857142857143,0.114,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,3006.810637322329,2980.9535644067823,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Karnataka,2024-12-18,3200.0,32.0,2.0,1,1,1,3587.0531400966183,3369.1071428571427,3400.0,4180.893617021276,3258.3991023891845,3276.894999491272,398.2315218531923,429.02056522248137,207.0,74.57142857142857,44.53333333333333,-26.0,21.2,28.0,14.6,0.0,0.0,13.5,19.87,4.5,47.0,0.145,0.205,21.7,1.7,21.942857142857143,58.285714285714285,0.16185714285714287,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,3658.2884615384614,3327.258992499075,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Punjab,2024-12-18,2941.0,29.410000000000004,0.3,1,1,1,3000.0,2991.9447640966628,2320.0,2280.0,2997.285714285714,2639.4823858825544,35.18860746370839,289.88743482684237,11.9,18.714285714285715,48.86666666667055,-43.150000000000006,11.7,18.6,5.8,0.0,0.0,8.2,11.19,1.72,76.0,0.127,0.233,12.0,0.0,11.157142857142857,72.71428571428571,0.15471428571428572,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,2940.0,2988.714285714286,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Madhya Pradesh,2024-12-18,2839.8261306867994,28.398261306867987,11827.730001,174,10,239,2839.804750557884,2836.90046228903,2808.1842044732457,2865.077524553355,2801.0864424604224,2786.612843151567,56.92181270961724,67.45103332092593,11227.989997,9575.927142714285,9639.357666466667,1675.7900059999993,17.4,25.0,10.9,0.0,0.0,9.7,16.1,3.46,52.0,0.154,0.293,19.6,0.0,16.285714285714285,49.0,0.154,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,2894.6598924488267,2814.1685926886275,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Maharashtra,2024-12-18,3988.1217270782495,39.8812172707825,1659.45,69,5,69,3277.72159548751,4018.954527203373,3857.161734138375,3893.2365794947295,3461.6893939322317,3631.9608749613963,386.1418782063237,377.5844078402335,496.4,891.0571428571428,830.7386666666666,663.25,20.4,27.6,13.2,0.0,0.0,8.2,17.11,3.68,45.0,0.156,0.307,22.6,0.0,19.75714285714286,41.714285714285715,0.156,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,3650.9388633058657,3515.1448548026046,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
Uttrakhand,2024-12-18,2325.0,23.25,5.3,1,1,1,2325.0,2325.0,2335.0,2446.6906474820144,2326.4285714285716,2338.7671691792293,2.43975018237816,55.87636953793545,11.9,7.785714285714282,7.826666666666667,1.2999999999999998,12.9,20.5,6.9,0.0,0.0,5.3,12.06,1.97,60.0,0.213,0.283,11.6,0.0,14.285714285714286,66.57142857142857,0.27214285714285713,2024,12,18,51,353,4,0,-2.4492935982947064e-16,1.0,-0.22132528438243296,0.9752000402445824,1,0,0,0,2335.0,2327.8571428571427,2026-04-06T08:06:59.079896Z,3559.0,113.3,31.8,5.64914318907925,6.5,206.0,,0.0,230.276254257,252.17,241.22312712849998,52.305259,55.886283,47.500156,51.719123,48.736536,0.14728,2425.0,1182.0,105.0,262.02,,,
